collection_date,callsign,flag,mmsi,current_position,cord_n,cord_w,pos_recieved,speed,status,destination,ETA,reference
2021-06-03,M110,United Kingdom (UK),234629000,North Sea,56.01018,3.41419,276 days ago  ,18.9,-,-,-,https://www.vesselfinder.com/?mmsi=234629000
2021-06-03,VLRX,Australia,503152000,East Australia,16.93594,145.77902,6 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=503152000
2021-06-03,VSYA3,United Kingdom (UK),235005246,North Sea,51.11688,1.31065,9 mns ago  ,0.0,Under way,-,-,https://www.vesselfinder.com/?mmsi=235005246
2021-06-03,9A9301,Croatia,238976910,Adri,43.50343,15.91297,7 days ago  ,0.9,-,-,-,https://www.vesselfinder.com/?mmsi=238976910
2021-06-03,SMOF,Sweden,265591620,Baltic Sea,56.1555,15.58579,17 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=265591620
2021-06-03,EBFG,Spain,224124140,West Mediterranean,35.98173,5.20053,10 days ago  ,20.9,-,-,-,https://www.vesselfinder.com/?mmsi=224124140
2021-06-03,MFII8,United Kingdom (UK),232022228,North East Atlantic Ocean,50.78683,1.1118,101 days ago  ,15.4,-,-,-,https://www.vesselfinder.com/?mmsi=232022228
2021-06-03,PWGE,Brazil,710403000,South America East Coast,22.98728,43.13798,32 days ago  ,13.0,-,-,-,https://www.vesselfinder.com/?mmsi=710403000
2021-06-03,7SA2564,Sweden,265706810,Baltic Sea,59.07926,18.14995,24 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=265706810
2021-06-03,DRFT,Germany,211211330,Baltic Sea,54.3535,10.1428,47 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=211211330
2021-06-03,PAWE,Netherlands,244183000,North Sea,52.95724,4.79589,1 mn ago  ,0.2,Moored,-,-,https://www.vesselfinder.com/?mmsi=244183000
2021-06-03,GABD,United Kingdom (UK),235009900,North East Atlantic Ocean,50.29389,3.62388,2 mns ago  ,22.0,-,-,-,https://www.vesselfinder.com/?mmsi=235009900
2021-06-03,CGBV,Canada,316200000,North West Atlantic Ocean,44.65462,63.57836,3 mns ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=316200000
2021-06-03,DROV,Germany,211212720,Baltic Sea,54.37105,12.72173,14 mns ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=211212720
2021-06-03,PAEO,Netherlands,245945000,North Sea,51.4087,3.34377,1 mn ago  ,22.4,Under way,-,-,https://www.vesselfinder.com/?mmsi=245945000
2021-06-03,ZSRH,South Africa,601350000,South Africa,34.1879,18.43475,138 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=601350000
2021-06-03,-,USA,338926606,US East Coast,40.67219,74.08867,24 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=338926606
2021-06-03,CGAG,Canada,316138000,North Sea,57.40962,10.71096,6 mns ago  ,15.0,-,-,-,https://www.vesselfinder.com/?mmsi=316138000
2021-06-03,E.I.Y.N,Ireland,250480000,North East Atlantic Ocean,51.84265,8.29882,15 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=250480000
2021-06-03,DRFD,Germany,211210420,Baltic Sea,54.35598,10.14265,31 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=211210420
2021-06-03,LCU9734,United Kingdom (UK),235070238,Baltic Sea,59.96371,24.91581,2 hours ago  ,12.8,Under way,"Plymouth, United Kingdom (UK)","Jul 6, 12:00",https://www.vesselfinder.com/?mmsi=235070238
2021-06-03,CYWP,Canada,316169000,North West Atlantic Ocean,44.65672,63.57855,18 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=316169000
2021-06-03,SOWR,Poland,261267000,Baltic Sea,53.9045,14.2514,29 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=261267000
2021-06-03,EBBO,Spain,225988520,North East Atlantic Ocean,43.41892,8.63831,0 mn ago  ,23.2,Under way,-,-,https://www.vesselfinder.com/?mmsi=225988520
2021-06-03,DRHL,Germany,211211500,Baltic Sea,54.04689,13.78039,36 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=211211500
2021-06-03,SMOB,Sweden,265591590,Baltic Sea,56.15547,15.58591,17 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=265591590
2021-06-03,PAEU,Netherlands,244942000,West Mediterranean,41.35208,9.35015,19 hours ago  ,32.4,-,-,-,https://www.vesselfinder.com/?mmsi=244942000
2021-06-03,VKSW,Australia,503770200,East Australia,33.84112,151.19398,2 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=503770200
2021-06-03,SOWJ,Poland,261259000,Baltic Sea,53.90021,14.25167,1 mn ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=261259000
2021-06-03,YQYN,Romania,264800091,Black Sea,44.15818,28.66207,7 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=264800091
2021-06-03,DRAI,Germany,211210170,North East Atlantic Ocean,50.15256,4.16044,3 hours ago  ,35.2,Under way,-,-,https://www.vesselfinder.com/?mmsi=211210170
2021-06-03,EA-4608,Spain,225985249,North East Atlantic Ocean,43.3919,1.81766,121 days ago  ,12.2,-,-,-,https://www.vesselfinder.com/?mmsi=225985249
2021-06-03,US GOV,United States (USA),369970165,North America West Coast,32.68357,117.23079,229 days ago  ,11.3,-,-,-,https://www.vesselfinder.com/?mmsi=369970165
2021-06-03,AEOA,United States (USA),369970121,North America West Coast,46.19056,123.85695,1 mn ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=369970121
2021-06-03,CGJC,Canada,316294000,North West Atlantic Ocean,44.65487,63.5778,0 mn ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=316294000
2021-06-03,OVFA,Denmark,220431000,Baltic Sea,55.33095,11.12807,3 mns ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=220431000
2021-06-03,LOCD,Argentina,701104732,South America East Coast,34.6254,58.34888,264 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=701104732
2021-06-03,YLNZ,Latvia,275404000,Baltic Sea,56.514,21.00647,5 mns ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=275404000
2021-06-03,VQGC6,United Kingdom (UK),235008176,North East Atlantic Ocean,53.3313,4.61663,9 mns ago  ,25.0,-,-,-,https://www.vesselfinder.com/?mmsi=235008176
2021-06-03,FATT,France,228762000,South Pacific Ocean,22.29138,166.43607,10 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=228762000
2021-06-03,-,United Kingdom (UK),232015144,North Sea,53.5648,0.12595,1 mn ago  ,11.7,Restricted,-,-,https://www.vesselfinder.com/?mmsi=232015144
2021-06-03,PBDT,Netherlands,246561000,North Sea,52.97108,4.76295,0 mn ago  ,16.9,Moored,-,-,https://www.vesselfinder.com/?mmsi=246561000
2021-06-03,IGRA,Italy,247204500,West Mediterranean,42.81404,10.33709,30 days ago  ,35.2,-,-,-,https://www.vesselfinder.com/?mmsi=247204500
2021-06-03,TEST,Russia,273549630,Aegean Sea,40.031,26.19667,14 days ago  ,18.9,-,"Kronshtadt, Russia","Jun 27, 20:44",https://www.vesselfinder.com/?mmsi=273549630
2021-06-03,DRBA,Germany,211910000,Baltic Sea,54.17296,12.11692,4 mns ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=211910000
2021-06-03,CGAM,Canada,316009747,North America West Coast,48.43984,123.44733,29 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=316009747
2021-06-03,YLDY,Latvia,275417000,Baltic Sea,57.59188,21.46172,42 days ago  ,30.2,-,-,-,https://www.vesselfinder.com/?mmsi=275417000
2021-06-03,VKPM,Australia,503210000,East Australia,16.93635,145.77942,6 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=503210000
2021-06-03,EBBP,Spain,225332000,North East Atlantic Ocean,36.49769,6.18327,115 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=225332000
2021-06-03,DRNM,Germany,211212450,Baltic Sea,54.10951,12.10335,42 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=211212450
2021-06-03,OVDX,Denmark,219000469,North Sea,57.43183,10.53796,141 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=219000469
2021-06-03,PAWB,Netherlands,245047000,North Sea,52.95121,4.74984,30 days ago  ,4.1,-,-,-,https://www.vesselfinder.com/?mmsi=245047000
2021-06-03,PAWA,Netherlands,244465000,North Sea,52.95713,4.79601,0 mn ago  ,0.0,Under way,-,-,https://www.vesselfinder.com/?mmsi=244465000
2021-06-03,-,United Kingdom (UK),232311966,North East Atlantic Ocean,50.56055,2.27662,0 mn ago  ,1.3,Under way,-,-,https://www.vesselfinder.com/?mmsi=232311966
2021-06-03,LYPG,Lithuania,277228000,Baltic Sea,54.43017,14.04662,1 mn ago  ,22.2,Under way,-,-,https://www.vesselfinder.com/?mmsi=277228000
2021-06-03,JSTD,Japan,431999554,East Asia,35.06812,139.70524,238 days ago  ,38.0,-,-,-,https://www.vesselfinder.com/?mmsi=431999554
2021-06-03,CTFM,Portugal,263020000,North Sea,52.95757,4.79168,1 mn ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=263020000
2021-06-03,DRXS,Germany,211213670,Baltic Sea,54.47314,9.85953,49 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=211213670
2021-06-03,SOWG,Poland,261256000,Baltic Sea,53.90466,14.25223,15 days ago  ,15.9,-,-,-,https://www.vesselfinder.com/?mmsi=261256000
2021-06-03,OUEX,Denmark,219525000,North East Atlantic Ocean,62.02347,7.14617,1 mn ago  ,10.2,Under way,-,-,https://www.vesselfinder.com/?mmsi=219525000
2021-06-03,P303,UAE,470440000,Persian Gulf,24.8871,54.84657,71 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=470440000
2021-06-03,PAWD,Netherlands,244097000,North Sea,52.95687,4.79413,1 mn ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=244097000
2021-06-03,SMLO,Sweden,266006000,Baltic Sea,56.1524,15.58867,15 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=266006000
2021-06-03,PAVC,Netherlands,245838000,North Sea,52.8857,4.6232,43 mns ago  ,28.9,Under way,-,-,https://www.vesselfinder.com/?mmsi=245838000
2021-06-03,CGAY,Canada,316191000,North America West Coast,48.43378,123.42481,3 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=316191000
2021-06-03,DRRN,Germany,211210920,Baltic Sea,54.35792,10.14453,309 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=211210920
2021-06-03,NMLW,United States (USA),369970707,US East Coast,30.3943,81.41567,1 mn ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=369970707
2021-06-03,TBKJ,Turkey,271035218,Aegean Sea,36.2915,27.15567,9 days ago  ,16.9,-,-,-,https://www.vesselfinder.com/?mmsi=271035218
2021-06-03,EBBS,Spain,224640000,West Mediterranean,38.4139,0.94,7 days ago  ,12.0,-,-,-,https://www.vesselfinder.com/?mmsi=224640000
2021-06-03,CCQO,Chile,725000399,South America West Coast,36.69375,73.10433,70 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=725000399
2021-06-03,EBIF,Spain,225351000,West Mediterranean,39.07181,1.93182,27 days ago  ,14.1,-,-,-,https://www.vesselfinder.com/?mmsi=225351000
2021-06-03,GCUU,United Kingdom (UK),235009960,North East Atlantic Ocean,53.32024,4.64205,9 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=235009960
2021-06-03,PAER,Netherlands,244896000,North East Atlantic Ocean,49.83246,4.75571,251 days ago  ,31.7,-,-,-,https://www.vesselfinder.com/?mmsi=244896000
2021-06-03,SUB,United States (USA),369970640,US East Coast,36.95358,76.33685,10 days ago  ,10.4,-,-,-,https://www.vesselfinder.com/?mmsi=369970640
2021-06-03,CCAQ,Chile,725000358,South America West Coast,36.69682,73.10162,1 mn ago  ,0.0,Moored,"Talcahuano, Chile",-,https://www.vesselfinder.com/?mmsi=725000358
2021-06-03,ORGB,Belgium,205207000,North Sea,51.33761,3.20104,150 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=205207000
2021-06-03,PLJU,Indonesia,525014075,Indonesia,6.10472,106.88683,6 hours ago  ,0.0,Drifting,-,-,https://www.vesselfinder.com/?mmsi=525014075
2021-06-03,-------,United States (USA),369970406,North America West Coast,32.71016,117.18879,7 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=369970406
2021-06-03,OUFA,Denmark,220189000,North Sea,57.43312,10.54695,6 mns ago  ,4.4,-,-,-,https://www.vesselfinder.com/?mmsi=220189000
2021-06-03,EBFI,Spain,224062000,West Mediterranean,35.38776,3.85925,2 hours ago  ,21.5,Under way,-,-,https://www.vesselfinder.com/?mmsi=224062000
2021-06-03,DRDD,Germany,211904000,Baltic Sea,54.47234,9.86175,3 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=211904000
2021-06-03,PAYV,Netherlands,245311000,North Sea,52.95693,4.79472,189 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=245311000
2021-06-03,GAAT,United Kingdom (UK),235010470,West Mediterranean,36.12428,5.33655,10 days ago  ,22.6,-,-,-,https://www.vesselfinder.com/?mmsi=235010470
2021-06-03,-,Spain,225304000,West Mediterranean,36.06489,5.37692,13 days ago  ,18.9,-,-,-,https://www.vesselfinder.com/?mmsi=225304000
2021-06-03,DREV,Germany,211211180,Baltic Sea,54.35686,10.14432,28 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=211211180
2021-06-03,TSV-2,United States (USA),369857000,US East Coast,36.85332,75.89538,3 days ago  ,23.3,-,-,-,https://www.vesselfinder.com/?mmsi=369857000
2021-06-03,DRKB,Germany,211211760,North Sea,53.53526,9.97406,80 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=211211760
2021-06-03,OJBF,Finland,230997210,Baltic Sea,55.96358,19.60604,14 mns ago  ,32.0,-,-,-,https://www.vesselfinder.com/?mmsi=230997210
2021-06-03,SRWK,Poland,261223000,Baltic Sea,54.54071,18.5603,15 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=261223000
2021-06-03,DRFL,Germany,211211270,Baltic Sea,54.35578,10.14466,29 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=211211270
2021-06-03,CGAU,Canada,316293000,North West Atlantic Ocean,44.65438,63.578,171 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=316293000
2021-06-03,OVNQ,Denmark,219002317,Baltic Sea,55.28803,10.82697,14 mns ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=219002317
2021-06-03,GABB,United Kingdom (UK),235009910,North East Atlantic Ocean,50.56594,2.0719,28 days ago  ,30.7,-,-,-,https://www.vesselfinder.com/?mmsi=235009910
2021-06-03,OUDH,Denmark,219158000,Baltic Sea,55.13631,14.15643,6 mns ago  ,17.2,Under way,-,-,https://www.vesselfinder.com/?mmsi=219158000
2021-06-03,PAEH,Netherlands,244025000,North Sea,51.33804,3.20394,3 mns ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=244025000
2021-06-03,SNWJ,Poland,261299000,Baltic Sea,54.54218,18.5582,9 days ago  ,0.0,-,"Gdynia, Poland","Sep 11, 09:30",https://www.vesselfinder.com/?mmsi=261299000
2021-06-03,PAYM,Netherlands,245367000,North Sea,52.68138,5.49967,7 days ago  ,17.8,-,-,-,https://www.vesselfinder.com/?mmsi=245367000
2021-06-03,NCWL,United States (USA),367836000,South East Asia,1.41235,104.47146,10 days ago  ,20.6,-,"Yokohama, Japan","Jun 7, 01:30",https://www.vesselfinder.com/?mmsi=367836000
2021-06-03,YWA2288,Venezuela,775907000,Caribbean Sea,10.4866,67.99972,427 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=775907000
2021-06-03,CTPL,Portugal,263075002,North East Atlantic Ocean,38.66726,9.14201,23 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=263075002
2021-06-03,ADMW,United States (USA),366959000,North America West Coast,34.14945,119.20997,273 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=366959000
2021-06-03,PWCO,Brazil,710465000,South America East Coast,22.86642,43.13973,7 days ago  ,1.9,-,"Rio de Janeiro, Brazil","May 22, 22:00",https://www.vesselfinder.com/?mmsi=710465000
2021-06-03,OUEA,Denmark,219000417,North Sea,57.49541,10.50166,13 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=219000417
2021-06-03,NIKE,United States (USA),368962000,East Mediterranean,31.4608,32.40927,62 days ago  ,8.5,-,-,-,https://www.vesselfinder.com/?mmsi=368962000
2021-06-03,ORJP,Belgium,205203000,North Sea,52.95718,4.78335,6 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=205203000
2021-06-03,NJLQ,United States (USA),369970319,US East Coast,39.19813,76.5721,17 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=369970319
2021-06-03,SQWL,Poland,261094103,Baltic Sea,54.37377,18.64243,6 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=261094103
2021-06-03,PAYL,Netherlands,245368000,North East Atlantic Ocean,69.53882,19.03472,103 days ago  ,3.5,-,-,-,https://www.vesselfinder.com/?mmsi=245368000
2021-06-03,PAYL,Netherlands,245368000,-,-,-,103 days ago  ,3.5,-,-,-,https://www.vesselfinder.com/?mmsi=245368000
2021-06-03,GBPD,United Kingdom (UK),234582000,Persian Gulf,26.20321,50.61671,79 days ago  ,0.4,-,-,-,https://www.vesselfinder.com/?mmsi=234582000
2021-06-03,EBFN,Spain,224964000,East Mediterranean,31.7066,32.03983,343 days ago  ,22.2,-,-,-,https://www.vesselfinder.com/?mmsi=224964000
2021-06-03,-,United Kingdom (UK),235076096,North East Atlantic Ocean,50.39291,4.18695,1 mn ago  ,0.0,Under way,-,-,https://www.vesselfinder.com/?mmsi=235076096
2021-06-03,FADU,France,228799000,Caribbean Sea,14.60098,61.06476,6 days ago  ,2.8,-,-,-,https://www.vesselfinder.com/?mmsi=228799000
2021-06-03,PLJK,Indonesia,525014078,Indonesia,5.83143,106.92665,7 hours ago  ,11.9,Restricted,-,-,https://www.vesselfinder.com/?mmsi=525014078
2021-06-03,FYCU,France,228793000,North East Atlantic Ocean,48.36974,4.51466,21 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=228793000
2021-06-03,FYCU,France,228793000,-,-,-,21 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=228793000
2021-06-03,PAVB,Netherlands,245288000,North Sea,52.95925,4.78222,0 mn ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=245288000
2021-06-03,YQXA,Romania,264800077,Black Sea,44.14706,28.66793,1 mn ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=264800077
2021-06-03,SQWI,Poland,261254000,Baltic Sea,54.54271,18.52372,182 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=261254000
2021-06-03,DRAJ,Germany,211210180,North East Atlantic Ocean,50.18722,4.13875,3 hours ago  ,44.3,Under way,-,-,https://www.vesselfinder.com/?mmsi=211210180
2021-06-03,YLNR,Latvia,275411000,Baltic Sea,56.51603,20.99773,15 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=275411000
2021-06-03,-,United States (USA),369970556,Gulf of Mexico,28.03121,97.00122,28 days ago  ,36.5,-,-,-,https://www.vesselfinder.com/?mmsi=369970556
2021-06-03,OVEA,Denmark,219000092,Baltic Sea,55.95997,10.48875,1 mn ago  ,18.9,Under way,-,-,https://www.vesselfinder.com/?mmsi=219000092
2021-06-03,SCEU,Sweden,266280000,North Sea,58.27358,11.38754,8 days ago  ,12.8,-,-,-,https://www.vesselfinder.com/?mmsi=266280000
2021-06-03,JSSS,Japan,431999552,East Asia,35.28967,139.6525,4 hours ago  ,0.4,-,-,-,https://www.vesselfinder.com/?mmsi=431999552
2021-06-03,DRAK,Germany,211210190,North Sea,53.524,8.15019,51 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=211210190
2021-06-03,DRBE,Germany,211914000,Baltic Sea,54.39273,10.2072,16 mns ago  ,0.2,Under way,-,-,https://www.vesselfinder.com/?mmsi=211914000
2021-06-03,SQWK,Poland,261528000,Baltic Sea,54.54115,18.52315,7 days ago  ,7.0,-,-,-,https://www.vesselfinder.com/?mmsi=261528000
2021-06-03,DRNL,Germany,211212440,Baltic Sea,54.09744,10.81229,0 mn ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=211212440
2021-06-03,PAVD,Netherlands,245846000,North Sea,52.95911,4.78233,0 mn ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=245846000
2021-06-03,DRKN,Germany,211211850,Baltic Sea,54.35369,10.14666,2 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=211211850
2021-06-03,DRBC,Germany,211912000,Baltic Sea,54.17365,12.11625,29 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=211912000
2021-06-03,5NMK7,Nigeria,657158700,West Africa,5.20997,5.18996,372 days ago  ,3.0,-,-,-,https://www.vesselfinder.com/?mmsi=657158700
2021-06-03,DRHF,Germany,211211450,North East Atlantic Ocean,62.33076,5.08551,1 mn ago  ,31.7,Under way,-,-,https://www.vesselfinder.com/?mmsi=211211450
2021-06-03,PASZ,Netherlands,245978000,North Sea,52.95568,4.78536,98 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=245978000
2021-06-03,DRAD,Germany,211920000,North Sea,53.52027,8.12825,13 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=211920000
2021-06-03,LBDA,Norway,259014000,North Sea,60.33691,5.24121,28 days ago  ,6.5,-,-,-,https://www.vesselfinder.com/?mmsi=259014000
2021-06-03,ORGL,Belgium,205209000,North Sea,51.33993,3.20387,0 mn ago  ,0.0,Under way,-,-,https://www.vesselfinder.com/?mmsi=205209000
2021-06-03,OVVC,Denmark,219105000,Baltic Sea,55.33255,11.13076,86 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=219105000
2021-06-03,OVFH,Denmark,220429000,North West Atlantic Ocean,65.34708,52.63313,201 days ago  ,22.4,-,-,-,https://www.vesselfinder.com/?mmsi=220429000
2021-06-03,DRLF,Germany,211211930,Baltic Sea,54.99018,15.11111,0 mn ago  ,4.4,At anchor,-,-,https://www.vesselfinder.com/?mmsi=211211930
2021-06-03,PANE,Netherlands,245976000,North Sea,53.0018,4.76189,2 mn ago  ,0.0,Under way,-,-,https://www.vesselfinder.com/?mmsi=245976000
2021-06-03,DRHH,Germany,211211470,North Sea,53.53546,9.97463,29 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=211211470
2021-06-03,AEKA,United States (USA),369970498,North America West Coast,47.66562,122.39578,50 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=369970498
2021-06-03,DRDE,Germany,211930000,Baltic Sea,54.39325,10.20664,9 mns ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=211930000
2021-06-03,ORGN,Belgium,205211000,North Sea,51.33518,3.20007,41 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=205211000
2021-06-03,EBDB,Spain,224800000,North East Atlantic Ocean,36.70131,7.49176,16 days ago  ,22.0,-,-,-,https://www.vesselfinder.com/?mmsi=224800000
2021-06-03,EBBL,Spain,225334000,West Mediterranean,37.60031,0.99427,26 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=225334000
2021-06-03,FADR,France,228768000,North Sea,57.77806,9.55916,0 mn ago  ,22.0,Under way,-,-,https://www.vesselfinder.com/?mmsi=228768000
2021-06-03,CTIT,Portugal,263128000,North East Atlantic Ocean,38.68799,9.24312,3 days ago  ,19.8,-,-,-,https://www.vesselfinder.com/?mmsi=263128000
2021-06-03,AEMF,United States (USA),369970622,North West Atlantic Ocean,26.10248,80.12061,1 mn ago  ,0.0,Restricted,-,-,https://www.vesselfinder.com/?mmsi=369970622
2021-06-03,EBJY,Spain,225347000,North East Atlantic Ocean,36.50646,6.26137,163 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=225347000
2021-06-03,EBIK,Spain,224317000,West Africa,28.1386,15.42527,184 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=224317000
2021-06-03,ESQJ,Estonia,276742000,Baltic Sea,59.50363,27.25991,35 days ago  ,16.5,-,-,-,https://www.vesselfinder.com/?mmsi=276742000
